max_growth,k_val,rxns,Z
0.9008278,0.01648244622615949,CYTDK2,1.0
0.9008278,0.01648244622615949,XPPT,1.0
0.9008278,0.01648244622615949,HXPRT,1.0
0.9008278,0.01648244622615949,OMPDC,1.0
0.9008278,0.01648244622615949,G5SD,1.0
0.9008278,0.01648244622615949,CS,1.0
0.9008278,0.01648244622615949,ALATA_L2,0.0
0.9008278,0.01648244622615949,PTRCTA,0
0.9008278,0.01648244622615949,ACS,1.0
0.9008278,0.01648244622615949,CYSDS,1.0
0.9008278,0.01648244622615949,PPA,1.0
0.9008278,0.01648244622615949,APRAUR,1.0
0.9008278,0.01648244622615949,PPCK,1.0
0.9008278,0.01648244622615949,ME1,1.0
0.9008278,0.01648244622615949,DB4PS,1.0
0.9008278,0.01648244622615949,RBFK,1.0
0.9008278,0.01648244622615949,XYLK,0
0.9008278,0.01648244622615949,RBK,1.0
0.9008278,0.01648244622615949,GLYK,1.0
0.9008278,0.01648244622615949,ACP1_FMN,1.0
0.9008278,0.01648244622615949,RBFSb,1.0
0.9008278,0.01648244622615949,NDP3,1.0
0.9008278,0.01648244622615949,CDPPH,1.0
0.9008278,0.01648244622615949,NDP7,1.0
0.9008278,0.01648244622615949,FBP,1.0
0.9008278,0.01648244622615949,GLGC,1.0
0.9008278,0.01648244622615949,ALATA_D2,0.0
0.9008278,0.01648244622615949,PYK,0
0.9008278,0.01648244622615949,PMDPHT,1.0
0.9008278,0.01648244622615949,CPPPGO,1.0
0.9008278,0.01648244622615949,DHORD5,1.0
0.9008278,0.01648244622615949,GLYCTO2,1.0
0.9008278,0.01648244622615949,GLYCTO3,0.0
0.9008278,0.01648244622615949,GLYCTO4,0.0
0.9008278,0.01648244622615949,RBFSa,1.0
0.9008278,0.01648244622615949,ACHBS,1.0
0.9008278,0.01648244622615949,PFK_3,1.0
0.9008278,0.01648244622615949,DHAD2,1.0
0.9008278,0.01648244622615949,ACLS,1.0
0.9008278,0.01648244622615949,TRPS2,1.0
0.9008278,0.01648244622615949,G3PD5,1.0
0.9008278,0.01648244622615949,G1PP,1.0
0.9008278,0.01648244622615949,PFL,1.0
0.9008278,0.01648244622615949,ANS,1.0
0.9008278,0.01648244622615949,FRD2,1.0
0.9008278,0.01648244622615949,FRD3,1.0
0.9008278,0.01648244622615949,ANPRT,1.0
0.9008278,0.01648244622615949,POX,1.0
0.9008278,0.01648244622615949,CHORM,1.0
0.9008278,0.01648244622615949,CHORS,1.0
0.9008278,0.01648244622615949,IGPS,1.0
0.9008278,0.01648244622615949,LEUTAi,1.0
0.9008278,0.01648244622615949,DMATT,1.0
0.9008278,0.01648244622615949,GRTT,1.0
0.9008278,0.01648244622615949,UPP3S,1.0
0.9008278,0.01648244622615949,UPPDC1,1.0
0.9008278,0.01648244622615949,MOAT,1.0
0.9008278,0.01648244622615949,UDCPDPS,1.0
0.9008278,0.01648244622615949,USHD,1.0
0.9008278,0.01648244622615949,MGSA,1.0
0.9008278,0.01648244622615949,IMPD,1.0
0.9008278,0.01648244622615949,PPS,1.0
0.9008278,0.01648244622615949,LPADSS,1.0
0.9008278,0.01648244622615949,TDSK,1.0
0.9008278,0.01648244622615949,TMPPP,1.0
0.9008278,0.01648244622615949,EDA,0
0.9008278,0.01648244622615949,NTPP1,1.0
0.9008278,0.01648244622615949,URIK1,1.0
0.9008278,0.01648244622615949,URIK2,1.0
0.9008278,0.01648244622615949,NTPP2,1.0
0.9008278,0.01648244622615949,PGL,1.0
0.9008278,0.01648244622615949,NTPTP1,0.0
0.9008278,0.01648244622615949,NTPTP2,0.0
0.9008278,0.01648244622615949,CYTDK1,1.0
0.9008278,0.01648244622615949,DHQTi,1.0
0.9008278,0.01648244622615949,IPMD,1.0
0.9008278,0.01648244622615949,G6PDA,1.0
0.9008278,0.01648244622615949,RNDR1,1.0
0.9008278,0.01648244622615949,RNDR3,1.0
0.9008278,0.01648244622615949,RNDR4,1.0
0.9008278,0.01648244622615949,ALDD2y,1.0
0.9008278,0.01648244622615949,TMDS,1.0
0.9008278,0.01648244622615949,TMDK1,1.0
0.9008278,0.01648244622615949,PPCDC,1.0
0.9008278,0.01648244622615949,FTHFD,1.0
0.9008278,0.01648244622615949,DHAD1,1.0
0.9008278,0.01648244622615949,G3PD7,1.0
0.9008278,0.01648244622615949,EDD,0
0.9008278,0.01648244622615949,NADH9,1.0
0.9008278,0.01648244622615949,NADH10,1.0
0.9008278,0.01648244622615949,INSK,0.0
0.9008278,0.01648244622615949,ABTA,0
0.9008278,0.01648244622615949,FMNAT,1.0
0.9008278,0.01648244622615949,PYDXNK,1.0
0.9008278,0.01648244622615949,PYAM5PO,0
0.9008278,0.01648244622615949,SSALx,0
0.9008278,0.01648244622615949,ASPT,1.0
0.9008278,0.01648244622615949,SERD_L,1.0
0.9008278,0.01648244622615949,NADDP,1.0
0.9008278,0.01648244622615949,THRD,0.0
0.9008278,0.01648244622615949,HEX4,1.0
0.9008278,0.01648244622615949,NMNAT,1.0
0.9008278,0.01648244622615949,HMPK1,0
0.9008278,0.01648244622615949,ACCOAC,1.0
0.9008278,0.01648244622615949,NADK,1.0
0.9008278,0.01648244622615949,GLXCL,0.0
0.9008278,0.01648244622615949,SUCBZS,0
0.9008278,0.01648244622615949,ICHORT,0
0.9008278,0.01648244622615949,RBK_L1,0
0.9008278,0.01648244622615949,TARTD,0
0.9008278,0.01648244622615949,NTD2,1.0
0.9008278,0.01648244622615949,GLCRAL,0.0
0.9008278,0.01648244622615949,NTD4,1.0
0.9008278,0.01648244622615949,NTD5,1.0
0.9008278,0.01648244622615949,HEMEOS,0
0.9008278,0.01648244622615949,ADMDC,0
0.9008278,0.01648244622615949,AGMT,1.0
0.9008278,0.01648244622615949,NTD6,0
0.9008278,0.01648244622615949,LGTHL,0.0
0.9008278,0.01648244622615949,PYDXPP,1.0
0.9008278,0.01648244622615949,PDXPP,1.0
0.9008278,0.01648244622615949,ARGDC,1.0
0.9008278,0.01648244622615949,ARGSS,1.0
0.9008278,0.01648244622615949,SPMS,0.0
0.9008278,0.01648244622615949,DXPS,1.0
